user_id,signup_date,platform,acquisition_channel,country,plan
111403,2026-08-30,Mobile,Referral,US,Free
111404,2026-08-01,Mobile,Referral,Australia,Pro Trial
111405,2026-08-08,Mobile,Paid Search,US,Free
111406,2026-07-11,Mobile,Paid Search,India,Free
111407,2026-07-17,Mobile,Paid Search,Canada,Free
111408,2026-07-10,Mobile,Organic,India,Free
111409,2026-08-27,Desktop,Content,US,Pro Trial
111410,2026-07-25,Mobile,Content,India,Free
111411,2026-08-20,Mobile,Organic,US,Free
111412,2026-07-17,Mobile,Organic,US,Free
111413,2026-09-07,Mobile,Organic,US,Free
111414,2026-07-26,Desktop,Referral,India,Free
111415,2026-07-19,Mobile,Paid Social,India,Free
111416,2026-07-13,Mobile,Organic,UK,Free
111417,2026-08-05,Mobile,Organic,India,Pro Trial
111418,2026-07-29,Mobile,Paid Search,Canada,Free
111419,2026-07-11,Desktop,Paid Social,Canada,Free
111420,2026-08-06,Mobile,Paid Search,US,Free
111421,2026-08-20,Mobile,Organic,US,Free
111422,2026-07-15,Desktop,Organic,Canada,Free
111423,2026-08-26,Mobile,Paid Social,US,Pro Trial
111424,2026-07-02,Mobile,Organic,US,Free
111425,2026-08-04,Mobile,Content,India,Free
111426,2026-07-08,Mobile,Paid Social,US,Free
111427,2026-08-10,Mobile,Organic,India,Free
111428,2026-07-28,Mobile,Content,India,Free
111429,2026-08-07,Mobile,Organic,Australia,Free
111430,2026-07-30,Desktop,Organic,India,Free
111431,2026-09-01,Mobile,Paid Search,US,Pro Trial
111432,2026-07-27,Mobile,Referral,India,Free
111433,2026-08-23,Mobile,Paid Social,India,Free
111434,2026-08-28,Desktop,Paid Social,UK,Free
111435,2026-07-23,Mobile,Referral,India,Free
111436,2026-07-20,Mobile,Paid Search,India,Free
111437,2026-07-30,Mobile,Paid Search,India,Free
111438,2026-08-03,Desktop,Paid Social,Australia,Free
111439,2026-09-06,Mobile,Content,US,Free
111440,2026-07-24,Mobile,Organic,Canada,Free
111441,2026-08-03,Mobile,Paid Social,India,Free
111442,2026-07-19,Mobile,Paid Social,Australia,Free
111443,2026-07-31,Mobile,Paid Social,US,Free
111444,2026-07-28,Mobile,Paid Search,India,Pro Trial
111445,2026-09-03,Mobile,Organic,US,Free
111446,2026-07-28,Mobile,Organic,US,Free
111447,2026-07-14,Mobile,Paid Social,Canada,Free
111448,2026-09-06,Desktop,Referral,India,Pro Trial
111449,2026-08-23,Desktop,Referral,US,Free
111450,2026-07-03,Mobile,Paid Social,UK,Free
111451,2026-08-12,Mobile,Paid Search,India,Free
111452,2026-09-06,Desktop,Organic,India,Free
111453,2026-08-09,Mobile,Paid Social,India,Free
111454,2026-08-12,Desktop,Organic,India,Pro Trial
111455,2026-08-11,Mobile,Organic,Canada,Free
111456,2026-08-25,Desktop,Paid Social,India,Free
111457,2026-07-02,Mobile,Paid Search,India,Free
111458,2026-08-03,Desktop,Paid Social,US,Free
111459,2026-07-08,Desktop,Organic,India,Pro Trial
111460,2026-08-12,Mobile,Referral,US,Free
111461,2026-07-21,Mobile,Organic,Canada,Free
111462,2026-07-30,Mobile,Organic,India,Free
111463,2026-09-01,Desktop,Organic,UK,Free
111464,2026-09-02,Desktop,Organic,US,Free
111465,2026-08-29,Mobile,Organic,India,Free
111466,2026-08-10,Mobile,Organic,Canada,Free
111467,2026-08-24,Mobile,Referral,UK,Free
111468,2026-07-02,Mobile,Organic,India,Free
111469,2026-07-19,Desktop,Paid Social,Australia,Free
111470,2026-08-03,Desktop,Paid Search,US,Free
111471,2026-08-13,Desktop,Organic,US,Free
111472,2026-07-04,Desktop,Paid Search,Australia,Free
111473,2026-08-31,Mobile,Organic,UK,Free
111474,2026-08-13,Mobile,Organic,India,Free
111475,2026-08-05,Desktop,Organic,Australia,Free
111476,2026-08-01,Mobile,Paid Search,India,Free
111477,2026-07-16,Desktop,Organic,India,Free
111478,2026-07-02,Desktop,Organic,India,Free
111479,2026-07-30,Mobile,Content,India,Free
111480,2026-08-12,Desktop,Paid Social,India,Free
111481,2026-07-09,Desktop,Content,Australia,Free
111482,2026-09-07,Desktop,Paid Social,India,Free
111483,2026-09-06,Desktop,Paid Search,US,Free
111484,2026-08-12,Mobile,Paid Social,India,Free
111485,2026-07-22,Mobile,Paid Social,UK,Free
111486,2026-08-26,Mobile,Paid Social,US,Pro Trial
111487,2026-08-28,Mobile,Organic,India,Free
111488,2026-07-10,Mobile,Organic,India,Pro Trial
111489,2026-07-09,Mobile,Content,India,Free
111490,2026-07-04,Desktop,Organic,India,Free
111491,2026-08-16,Desktop,Organic,India,Free
111492,2026-07-06,Mobile,Paid Search,UK,Free
111493,2026-08-06,Mobile,Referral,US,Pro Trial
111494,2026-07-06,Mobile,Content,India,Free
111495,2026-07-21,Mobile,Organic,India,Free
111496,2026-08-10,Mobile,Referral,Canada,Pro Trial
111497,2026-09-02,Desktop,Content,India,Free
111498,2026-08-02,Mobile,Referral,US,Free
111499,2026-08-07,Mobile,Paid Search,Canada,Free
111500,2026-07-16,Desktop,Referral,US,Free
111501,2026-08-22,Desktop,Paid Search,India,Free
111502,2026-09-07,Mobile,Paid Social,US,Pro Trial
111503,2026-08-30,Mobile,Paid Social,Canada,Free
111504,2026-08-15,Desktop,Referral,India,Free
111505,2026-09-03,Mobile,Content,India,Pro Trial
111506,2026-08-20,Mobile,Organic,India,Free
111507,2026-08-31,Mobile,Organic,India,Free
111508,2026-08-27,Mobile,Referral,Canada,Free
111509,2026-08-11,Mobile,Organic,UK,Free
111510,2026-07-14,Mobile,Content,India,Free
111511,2026-08-29,Desktop,Paid Social,UK,Free
111512,2026-07-01,Mobile,Organic,India,Free
111513,2026-08-07,Desktop,Content,India,Pro Trial
111514,2026-09-04,Desktop,Paid Social,UK,Free
111515,2026-08-03,Mobile,Paid Social,India,Free
111516,2026-07-18,Mobile,Paid Social,US,Free
111517,2026-07-29,Mobile,Paid Social,US,Free
111518,2026-08-22,Mobile,Paid Search,India,Pro Trial
111519,2026-08-10,Mobile,Paid Search,India,Free
111520,2026-07-07,Mobile,Referral,Canada,Free
111521,2026-07-25,Mobile,Organic,UK,Free
111522,2026-08-06,Mobile,Paid Social,Canada,Free
111523,2026-08-01,Desktop,Paid Search,UK,Free
111524,2026-07-11,Desktop,Paid Social,India,Pro Trial
111525,2026-07-08,Desktop,Paid Search,India,Free
111526,2026-07-03,Desktop,Referral,UK,Free
111527,2026-08-29,Mobile,Paid Social,UK,Free
111528,2026-07-05,Mobile,Organic,India,Pro Trial
111529,2026-08-01,Mobile,Paid Search,US,Free
111530,2026-08-07,Desktop,Content,UK,Free
111531,2026-07-09,Mobile,Content,Australia,Free
111532,2026-07-11,Desktop,Paid Search,UK,Free
111533,2026-07-28,Mobile,Referral,UK,Pro Trial
111534,2026-09-01,Mobile,Referral,India,Free
111535,2026-08-20,Desktop,Paid Search,India,Pro Trial
111536,2026-07-26,Mobile,Organic,India,Free
111537,2026-08-13,Mobile,Organic,Australia,Free
111538,2026-08-25,Mobile,Paid Social,Canada,Free
111539,2026-09-03,Mobile,Paid Search,UK,Free
111540,2026-08-09,Mobile,Organic,India,Pro Trial
111541,2026-09-03,Mobile,Content,India,Free
111542,2026-08-17,Mobile,Paid Social,India,Free
111543,2026-07-31,Mobile,Paid Social,Australia,Free
111544,2026-09-02,Desktop,Organic,UK,Free
111545,2026-07-04,Mobile,Paid Search,India,Free
111546,2026-08-25,Desktop,Organic,India,Free
111547,2026-07-12,Mobile,Referral,US,Free
111548,2026-07-05,Desktop,Referral,US,Pro Trial
111549,2026-07-27,Desktop,Organic,India,Free
111550,2026-07-14,Mobile,Paid Search,US,Free
111551,2026-07-05,Desktop,Organic,India,Free
111552,2026-08-11,Desktop,Referral,UK,Pro Trial
111553,2026-08-04,Mobile,Organic,India,Free
111554,2026-07-08,Desktop,Referral,Australia,Free
111555,2026-07-03,Mobile,Referral,India,Free
111556,2026-07-28,Mobile,Content,India,Free
111557,2026-08-16,Mobile,Content,Canada,Free
111558,2026-08-16,Mobile,Organic,US,Free
111559,2026-07-12,Desktop,Paid Social,India,Free
111560,2026-08-22,Mobile,Organic,Canada,Free
111561,2026-08-05,Mobile,Organic,Canada,Free
111562,2026-08-10,Mobile,Referral,US,Free
111563,2026-07-04,Mobile,Paid Search,US,Free
111564,2026-08-21,Mobile,Paid Social,US,Pro Trial
111565,2026-08-22,Mobile,Paid Search,UK,Pro Trial
111566,2026-09-05,Mobile,Organic,India,Pro Trial
111567,2026-07-30,Desktop,Content,UK,Free
111568,2026-07-17,Mobile,Organic,India,Free
111569,2026-07-06,Desktop,Organic,US,Free
111570,2026-08-15,Desktop,Content,US,Pro Trial
111571,2026-08-28,Desktop,Paid Social,India,Free
111572,2026-07-04,Desktop,Organic,US,Free
111573,2026-08-04,Mobile,Referral,Canada,Free
111574,2026-07-17,Mobile,Paid Search,US,Free
111575,2026-08-18,Mobile,Paid Social,India,Free
111576,2026-08-03,Mobile,Organic,Australia,Free
111577,2026-08-09,Mobile,Paid Social,US,Pro Trial
111578,2026-07-09,Mobile,Referral,US,Pro Trial
111579,2026-07-28,Mobile,Paid Search,Australia,Free
111580,2026-07-07,Desktop,Content,Australia,Free
111581,2026-08-10,Desktop,Paid Search,India,Free
111582,2026-07-23,Mobile,Paid Social,India,Free
111583,2026-07-10,Mobile,Content,Canada,Free
111584,2026-07-23,Desktop,Organic,India,Free
111585,2026-08-24,Mobile,Paid Social,India,Free
111586,2026-08-02,Mobile,Paid Social,US,Pro Trial
111587,2026-08-10,Mobile,Paid Search,US,Free
111588,2026-08-13,Desktop,Organic,US,Free
111589,2026-07-05,Mobile,Referral,US,Free
111590,2026-08-07,Desktop,Paid Search,India,Free
111591,2026-07-22,Mobile,Paid Search,US,Free
111592,2026-08-28,Mobile,Referral,US,Pro Trial
111593,2026-08-20,Mobile,Paid Search,Canada,Free
111594,2026-07-04,Desktop,Paid Social,US,Free
111595,2026-07-25,Mobile,Paid Search,Canada,Free
111596,2026-07-19,Desktop,Referral,India,Free
111597,2026-08-23,Desktop,Organic,UK,Free
111598,2026-08-15,Mobile,Paid Social,UK,Free
111599,2026-07-25,Mobile,Paid Search,Canada,Free
111600,2026-07-29,Desktop,Paid Search,Canada,Free
111601,2026-08-22,Mobile,Organic,India,Free
111602,2026-07-30,Desktop,Content,US,Pro Trial
111603,2026-08-06,Mobile,Organic,India,Free
111604,2026-07-15,Mobile,Paid Search,India,Free
111605,2026-09-01,Mobile,Content,India,Free
111606,2026-09-05,Desktop,Organic,India,Free
111607,2026-08-13,Desktop,Organic,India,Free
111608,2026-08-03,Desktop,Organic,India,Free
111609,2026-08-02,Desktop,Organic,India,Free
111610,2026-07-20,Desktop,Referral,Australia,Pro Trial
111611,2026-08-26,Desktop,Paid Social,India,Free
111612,2026-08-17,Mobile,Content,India,Free
111613,2026-08-08,Desktop,Paid Search,Canada,Free
111614,2026-07-09,Desktop,Referral,India,Free
111615,2026-08-16,Desktop,Paid Search,UK,Pro Trial
111616,2026-07-30,Mobile,Paid Social,US,Free
111617,2026-07-27,Mobile,Paid Search,UK,Free
111618,2026-08-10,Mobile,Paid Search,US,Free
111619,2026-08-12,Mobile,Paid Social,India,Pro Trial
111620,2026-07-15,Mobile,Organic,Canada,Free
111621,2026-08-24,Desktop,Organic,India,Free
111622,2026-07-16,Mobile,Paid Search,Australia,Free
111623,2026-07-17,Desktop,Referral,India,Free
111624,2026-08-04,Mobile,Paid Search,India,Free
111625,2026-09-06,Desktop,Organic,India,Free
111626,2026-07-16,Mobile,Organic,India,Free
111627,2026-07-08,Desktop,Content,US,Free
111628,2026-08-03,Desktop,Referral,US,Free
111629,2026-08-19,Mobile,Referral,US,Free
111630,2026-07-27,Mobile,Content,India,Free
111631,2026-07-03,Mobile,Organic,India,Pro Trial
111632,2026-07-12,Desktop,Content,Canada,Free
111633,2026-08-13,Mobile,Organic,Canada,Pro Trial
111634,2026-08-05,Desktop,Organic,India,Pro Trial
111635,2026-08-16,Mobile,Organic,India,Free
111636,2026-07-09,Mobile,Organic,UK,Free
111637,2026-07-23,Desktop,Content,Australia,Free
111638,2026-08-18,Mobile,Organic,India,Pro Trial
111639,2026-07-20,Mobile,Organic,India,Free
111640,2026-07-22,Mobile,Referral,India,Pro Trial
111641,2026-08-31,Mobile,Organic,India,Free
111642,2026-07-17,Desktop,Organic,India,Free
111643,2026-08-15,Desktop,Referral,India,Free
111644,2026-07-20,Mobile,Organic,India,Free
111645,2026-07-22,Mobile,Organic,India,Free
111646,2026-08-25,Desktop,Organic,US,Free
111647,2026-07-12,Mobile,Referral,Australia,Free
111648,2026-07-10,Desktop,Content,Canada,Free
111649,2026-07-18,Mobile,Organic,US,Free
111650,2026-07-26,Mobile,Referral,India,Pro Trial
111651,2026-08-13,Mobile,Content,Australia,Pro Trial
111652,2026-08-19,Mobile,Organic,India,Pro Trial
111653,2026-07-11,Desktop,Organic,India,Pro Trial
111654,2026-07-08,Desktop,Referral,India,Pro Trial
111655,2026-07-11,Mobile,Organic,India,Free
111656,2026-07-31,Mobile,Paid Search,India,Free
111657,2026-07-22,Mobile,Organic,US,Pro Trial
111658,2026-08-17,Mobile,Paid Social,India,Free
111659,2026-07-07,Mobile,Referral,UK,Pro Trial
111660,2026-08-24,Desktop,Organic,Canada,Free
111661,2026-08-27,Desktop,Paid Social,India,Free
111662,2026-07-31,Mobile,Organic,India,Free
111663,2026-07-29,Mobile,Organic,India,Free
111664,2026-07-28,Desktop,Referral,UK,Pro Trial
111665,2026-09-06,Mobile,Paid Search,India,Free
111666,2026-09-06,Desktop,Paid Search,UK,Free
111667,2026-07-18,Mobile,Paid Search,Canada,Pro Trial
111668,2026-07-11,Desktop,Paid Search,India,Free
111669,2026-08-01,Desktop,Paid Search,Canada,Pro Trial
111670,2026-07-15,Desktop,Organic,US,Pro Trial
111671,2026-08-11,Desktop,Paid Search,US,Free
111672,2026-08-02,Desktop,Referral,US,Pro Trial
111673,2026-07-01,Desktop,Paid Search,India,Free
111674,2026-07-29,Desktop,Organic,India,Free
111675,2026-07-14,Desktop,Organic,Australia,Free
111676,2026-09-01,Mobile,Content,US,Pro Trial
111677,2026-07-25,Mobile,Content,US,Free
111678,2026-09-05,Desktop,Paid Search,Canada,Free
111679,2026-08-02,Desktop,Organic,India,Free
111680,2026-08-28,Mobile,Content,UK,Free
111681,2026-07-27,Desktop,Paid Search,Canada,Free
111682,2026-08-09,Desktop,Referral,US,Free
111683,2026-07-20,Mobile,Organic,UK,Free
111684,2026-08-06,Mobile,Paid Social,Australia,Free
111685,2026-09-02,Mobile,Organic,India,Free
111686,2026-07-05,Desktop,Organic,India,Free
111687,2026-07-07,Mobile,Referral,Australia,Free
111688,2026-08-21,Mobile,Organic,India,Free
111689,2026-08-19,Mobile,Paid Social,UK,Free
111690,2026-07-01,Mobile,Organic,India,Free
111691,2026-08-09,Desktop,Paid Search,US,Free
111692,2026-07-17,Desktop,Content,Australia,Free
111693,2026-07-18,Mobile,Paid Social,Canada,Free
111694,2026-07-06,Mobile,Organic,US,Free
111695,2026-08-05,Desktop,Referral,Australia,Free
111696,2026-08-21,Mobile,Paid Social,India,Free
111697,2026-07-26,Desktop,Paid Social,US,Free
111698,2026-08-13,Mobile,Referral,Canada,Free
111699,2026-08-10,Mobile,Referral,US,Free
111700,2026-07-23,Mobile,Paid Search,US,Free
111701,2026-09-06,Mobile,Organic,US,Free
111702,2026-08-01,Mobile,Paid Social,US,Free
111703,2026-08-23,Mobile,Paid Search,US,Free
111704,2026-07-22,Mobile,Organic,Canada,Free
111705,2026-08-17,Mobile,Paid Social,India,Pro Trial
111706,2026-07-04,Mobile,Content,Canada,Free
111707,2026-07-18,Mobile,Referral,India,Free
111708,2026-08-07,Mobile,Organic,Canada,Free
111709,2026-08-25,Mobile,Content,UK,Free
111710,2026-08-17,Mobile,Paid Search,UK,Free
111711,2026-08-01,Mobile,Organic,Australia,Free
111712,2026-07-24,Mobile,Paid Social,India,Pro Trial
111713,2026-07-28,Mobile,Paid Social,India,Free
111714,2026-08-12,Mobile,Content,India,Free
111715,2026-08-25,Mobile,Organic,India,Free
111716,2026-08-03,Mobile,Paid Social,Australia,Free
111717,2026-09-05,Desktop,Paid Search,US,Free
111718,2026-07-08,Desktop,Referral,US,Free
111719,2026-08-20,Mobile,Referral,Canada,Free
111720,2026-07-27,Desktop,Paid Search,UK,Free
111721,2026-07-13,Mobile,Organic,Canada,Pro Trial
111722,2026-07-02,Desktop,Paid Search,India,Free
111723,2026-08-28,Mobile,Paid Search,UK,Pro Trial
111724,2026-08-15,Desktop,Paid Search,Canada,Free
111725,2026-08-08,Desktop,Paid Search,US,Pro Trial
111726,2026-08-19,Mobile,Paid Social,India,Free
111727,2026-08-13,Desktop,Organic,Australia,Free
111728,2026-07-28,Mobile,Content,UK,Free
111729,2026-08-26,Desktop,Organic,India,Free
111730,2026-08-07,Desktop,Organic,UK,Pro Trial
111731,2026-08-31,Mobile,Referral,UK,Pro Trial
111732,2026-08-25,Desktop,Paid Social,India,Free
111733,2026-07-19,Mobile,Referral,Australia,Free
111734,2026-07-22,Mobile,Paid Search,India,Free
111735,2026-07-25,Mobile,Referral,India,Free
111736,2026-08-26,Mobile,Organic,UK,Pro Trial
111737,2026-07-16,Desktop,Content,India,Free
111738,2026-08-13,Desktop,Organic,UK,Pro Trial
111739,2026-07-22,Desktop,Paid Search,India,Free
111740,2026-07-21,Mobile,Organic,US,Free
111741,2026-07-20,Desktop,Paid Social,US,Free
111742,2026-08-26,Mobile,Referral,India,Free
111743,2026-07-26,Mobile,Content,US,Free
111744,2026-07-25,Mobile,Paid Search,India,Free
111745,2026-09-01,Desktop,Referral,India,Free
111746,2026-07-03,Mobile,Paid Search,Australia,Free
111747,2026-08-18,Mobile,Organic,India,Free
111748,2026-07-23,Mobile,Organic,India,Free
111749,2026-07-18,Mobile,Organic,India,Free
111750,2026-08-05,Mobile,Organic,US,Free
111751,2026-08-23,Mobile,Content,US,Free
111752,2026-08-01,Mobile,Organic,India,Free
111753,2026-07-04,Desktop,Paid Social,US,Free
111754,2026-08-21,Mobile,Referral,India,Pro Trial
111755,2026-09-06,Desktop,Organic,US,Free
111756,2026-08-11,Desktop,Organic,Australia,Free
111757,2026-08-21,Mobile,Paid Social,US,Pro Trial
111758,2026-08-31,Desktop,Organic,US,Free
111759,2026-08-28,Desktop,Referral,India,Free
111760,2026-08-11,Mobile,Paid Social,India,Free
111761,2026-08-02,Mobile,Referral,India,Free
111762,2026-08-27,Mobile,Organic,US,Free
111763,2026-07-25,Mobile,Organic,India,Free
111764,2026-07-24,Mobile,Content,India,Free
111765,2026-07-02,Mobile,Paid Social,US,Free
111766,2026-07-16,Mobile,Paid Search,India,Pro Trial
111767,2026-07-09,Mobile,Referral,Canada,Free
111768,2026-08-03,Mobile,Paid Social,US,Free
111769,2026-07-30,Mobile,Organic,India,Free
111770,2026-07-17,Desktop,Paid Search,India,Free
111771,2026-07-18,Desktop,Paid Social,Canada,Pro Trial
111772,2026-08-03,Mobile,Referral,India,Free
111773,2026-07-21,Mobile,Paid Search,US,Free
111774,2026-08-02,Mobile,Content,India,Free
111775,2026-09-01,Mobile,Organic,India,Free
111776,2026-08-31,Mobile,Referral,India,Pro Trial
111777,2026-07-31,Mobile,Paid Social,Canada,Pro Trial
111778,2026-08-01,Desktop,Paid Social,India,Free
111779,2026-07-24,Mobile,Paid Search,UK,Free
111780,2026-07-26,Desktop,Paid Search,Australia,Free
111781,2026-07-30,Desktop,Organic,UK,Free
111782,2026-09-07,Mobile,Paid Search,India,Free
111783,2026-08-24,Mobile,Organic,Canada,Free
111784,2026-07-30,Desktop,Paid Search,India,Free
111785,2026-07-27,Mobile,Content,Canada,Free
111786,2026-08-27,Mobile,Referral,India,Free
111787,2026-07-09,Mobile,Content,US,Free
111788,2026-07-16,Desktop,Organic,India,Free
111789,2026-07-08,Desktop,Paid Social,India,Free
111790,2026-07-25,Mobile,Organic,India,Free
111791,2026-07-26,Mobile,Paid Search,India,Free
111792,2026-09-03,Mobile,Paid Search,India,Free
111793,2026-09-07,Mobile,Referral,UK,Free
111794,2026-08-14,Mobile,Organic,US,Free
111795,2026-08-16,Mobile,Paid Social,US,Free
111796,2026-07-02,Desktop,Organic,US,Free
111797,2026-08-18,Mobile,Paid Social,UK,Pro Trial
111798,2026-08-19,Mobile,Paid Social,US,Pro Trial
111799,2026-07-22,Mobile,Paid Social,US,Free
111800,2026-08-05,Desktop,Paid Social,US,Free
111801,2026-07-04,Desktop,Paid Search,India,Free
111802,2026-08-17,Desktop,Organic,India,Free
111803,2026-07-15,Desktop,Organic,Australia,Free
111804,2026-07-25,Desktop,Content,UK,Pro Trial
111805,2026-08-11,Desktop,Paid Search,UK,Pro Trial
111806,2026-08-12,Desktop,Content,Australia,Free
111807,2026-07-14,Mobile,Paid Search,India,Free
111808,2026-08-22,Mobile,Organic,India,Free
111809,2026-07-24,Mobile,Referral,India,Free
111810,2026-07-05,Desktop,Paid Social,UK,Free
111811,2026-08-23,Mobile,Paid Social,UK,Pro Trial
111812,2026-07-22,Desktop,Organic,US,Free
111813,2026-08-02,Mobile,Paid Search,Canada,Pro Trial
111814,2026-08-15,Mobile,Paid Search,India,Free
111815,2026-09-05,Mobile,Organic,India,Free
111816,2026-08-17,Mobile,Organic,India,Free
111817,2026-09-05,Desktop,Organic,US,Free
111818,2026-07-31,Mobile,Referral,US,Free
111819,2026-08-15,Mobile,Paid Search,Australia,Free
111820,2026-09-01,Mobile,Organic,UK,Free
111821,2026-08-19,Desktop,Paid Social,India,Free
111822,2026-09-03,Desktop,Paid Social,India,Free
111823,2026-07-08,Mobile,Paid Social,UK,Pro Trial
111824,2026-07-29,Desktop,Organic,India,Free
111825,2026-07-03,Mobile,Referral,India,Pro Trial
111826,2026-08-18,Mobile,Organic,US,Free
111827,2026-08-08,Mobile,Paid Search,India,Free
111828,2026-07-24,Desktop,Referral,Canada,Pro Trial
111829,2026-07-23,Mobile,Paid Social,India,Pro Trial
111830,2026-07-13,Desktop,Content,India,Pro Trial
111831,2026-07-01,Desktop,Paid Search,US,Free
111832,2026-07-28,Desktop,Paid Social,US,Free
111833,2026-07-22,Mobile,Content,US,Free
111834,2026-07-26,Mobile,Referral,US,Free
111835,2026-08-23,Mobile,Organic,India,Pro Trial
111836,2026-08-06,Mobile,Organic,India,Free
111837,2026-08-22,Desktop,Paid Search,India,Free
111838,2026-07-27,Mobile,Paid Search,US,Free
111839,2026-08-14,Desktop,Organic,Canada,Pro Trial
111840,2026-08-22,Desktop,Referral,US,Free
111841,2026-08-26,Desktop,Organic,Australia,Free
111842,2026-07-07,Desktop,Organic,India,Free
111843,2026-08-24,Mobile,Paid Social,India,Free
111844,2026-09-01,Desktop,Organic,India,Pro Trial
111845,2026-07-21,Mobile,Organic,US,Free
111846,2026-07-14,Mobile,Organic,US,Free
111847,2026-07-08,Desktop,Organic,India,Free
111848,2026-08-15,Mobile,Referral,India,Free
111849,2026-08-25,Mobile,Paid Social,Canada,Free
111850,2026-08-20,Mobile,Paid Social,Australia,Free
111851,2026-07-17,Desktop,Paid Social,India,Pro Trial
111852,2026-07-10,Mobile,Paid Search,US,Free
111853,2026-07-08,Mobile,Organic,India,Pro Trial
111854,2026-08-04,Mobile,Referral,India,Free
111855,2026-07-06,Desktop,Content,US,Free
111856,2026-08-26,Mobile,Organic,Australia,Free
111857,2026-07-01,Desktop,Content,Canada,Free
111858,2026-07-13,Mobile,Referral,Canada,Free
111859,2026-09-01,Desktop,Referral,Australia,Free
111860,2026-07-09,Mobile,Organic,Australia,Free
111861,2026-08-12,Mobile,Paid Search,Australia,Pro Trial
111862,2026-07-10,Mobile,Organic,Australia,Pro Trial
111863,2026-09-01,Mobile,Paid Search,Canada,Free
111864,2026-09-02,Desktop,Organic,Australia,Free
111865,2026-07-06,Desktop,Organic,India,Free
111866,2026-09-06,Desktop,Organic,India,Free
111867,2026-07-12,Desktop,Referral,India,Free
111868,2026-08-16,Mobile,Paid Search,US,Pro Trial
111869,2026-08-28,Mobile,Referral,US,Free
111870,2026-08-27,Mobile,Referral,India,Free
111871,2026-07-23,Mobile,Referral,India,Pro Trial
111872,2026-08-05,Mobile,Referral,UK,Pro Trial
111873,2026-08-21,Mobile,Organic,Australia,Pro Trial
111874,2026-07-24,Desktop,Referral,Australia,Free
111875,2026-08-20,Mobile,Referral,UK,Free
111876,2026-08-08,Mobile,Organic,India,Free
111877,2026-08-07,Mobile,Paid Search,India,Pro Trial
111878,2026-07-31,Desktop,Organic,Canada,Free
111879,2026-07-11,Mobile,Organic,India,Free
111880,2026-08-22,Mobile,Organic,India,Free
111881,2026-09-04,Mobile,Referral,India,Free
111882,2026-07-16,Desktop,Paid Search,Australia,Free
111883,2026-07-21,Desktop,Content,Canada,Free
111884,2026-07-06,Mobile,Organic,Canada,Pro Trial
111885,2026-08-14,Desktop,Paid Search,Australia,Free
111886,2026-09-04,Desktop,Paid Social,US,Free
111887,2026-07-18,Desktop,Content,India,Pro Trial
111888,2026-08-03,Desktop,Paid Social,India,Free
111889,2026-07-31,Mobile,Referral,India,Free
111890,2026-09-03,Desktop,Organic,UK,Pro Trial
111891,2026-07-30,Mobile,Paid Search,Australia,Free
111892,2026-07-23,Mobile,Paid Social,UK,Free
111893,2026-07-27,Mobile,Paid Search,India,Free
111894,2026-08-06,Desktop,Organic,India,Free
111895,2026-07-09,Desktop,Organic,UK,Free
111896,2026-09-06,Desktop,Organic,India,Pro Trial
111897,2026-08-14,Mobile,Content,Australia,Free
111898,2026-07-04,Mobile,Content,India,Free
111899,2026-07-25,Mobile,Content,India,Free
111900,2026-08-27,Desktop,Paid Social,Canada,Free
111901,2026-07-07,Mobile,Referral,UK,Free
111902,2026-08-14,Mobile,Organic,Canada,Free
111903,2026-08-23,Desktop,Referral,US,Free
111904,2026-07-02,Desktop,Paid Search,US,Free
111905,2026-07-23,Mobile,Organic,India,Free
111906,2026-07-10,Mobile,Organic,India,Free
111907,2026-07-26,Desktop,Paid Social,India,Free
111908,2026-08-18,Desktop,Paid Social,Canada,Pro Trial
111909,2026-08-16,Desktop,Organic,Australia,Free
111910,2026-08-02,Desktop,Paid Search,UK,Free
111911,2026-07-03,Desktop,Referral,UK,Free
111912,2026-08-31,Mobile,Paid Search,US,Pro Trial
111913,2026-09-07,Desktop,Referral,India,Pro Trial
111914,2026-08-08,Mobile,Paid Social,US,Free
111915,2026-08-09,Desktop,Content,UK,Free
111916,2026-08-09,Desktop,Paid Social,UK,Free
111917,2026-07-03,Mobile,Organic,India,Free
111918,2026-07-28,Mobile,Referral,India,Free
111919,2026-07-28,Mobile,Organic,India,Free
111920,2026-09-01,Mobile,Organic,US,Free
111921,2026-09-03,Mobile,Referral,India,Free
111922,2026-08-06,Desktop,Content,India,Free
111923,2026-07-28,Desktop,Referral,UK,Free
111924,2026-08-24,Desktop,Paid Search,India,Free
111925,2026-07-04,Mobile,Paid Social,US,Free
111926,2026-08-31,Mobile,Organic,India,Free
111927,2026-07-05,Mobile,Referral,Canada,Free
111928,2026-08-12,Mobile,Organic,India,Free
111929,2026-07-14,Mobile,Paid Search,Canada,Free
111930,2026-07-27,Desktop,Organic,UK,Free
111931,2026-07-16,Mobile,Paid Search,India,Free
111932,2026-08-25,Desktop,Organic,India,Free
111933,2026-09-04,Mobile,Referral,India,Free
111934,2026-07-25,Mobile,Referral,India,Free
111935,2026-08-25,Mobile,Paid Search,India,Free
111936,2026-09-03,Mobile,Paid Social,India,Free
111937,2026-07-22,Mobile,Paid Search,India,Free
111938,2026-07-13,Mobile,Organic,UK,Free
111939,2026-07-09,Mobile,Paid Search,India,Pro Trial
111940,2026-07-27,Mobile,Organic,Australia,Free
